file,constant_name,name,year,photo,quote,role,image,position,major,class,gender,title,email,bio,specializations,id,specialization,phone,education,achievements,awards,credentials,linkedin,specialties,research
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Figma/nursing/Nursing16-main/src/components/pages/Home.tsx,student,Sarah Martinez,Class of 2024,,The hands-on clinical experience and supportive faculty prepared me perfectly for my career. I felt confident and ready on my first day as a nurse.,,https://images.unsplash.com/photo-1651804810223-6997a7d3fe7c?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w3Nzg4Nzd8MHwxfHNlYXJjaHwxfHxudXJzaW5nJTIwc3R1ZGVudCUyMHN0dWR5aW5nfGVufDF8fHx8MTc2MzQyODk4MXww&ixlib=rb-4.1.0&q=80&w=1080,,,,f,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Figma/nursing/Nursing16-main/src/components/pages/Home.tsx,student,Michael Chen,Class of 2023,,"Coming from a non-healthcare background, I was nervous. But the program's comprehensive approach helped me build both knowledge and confidence.",,https://images.unsplash.com/photo-1758206523685-6e69f80a11ba?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w3Nzg4Nzd8MHwxfHNlYXJjaHwxfHxtYWxlJTIwbnVyc2UlMjBoZWFsdGhjYXJlfGVufDF8fHx8MTc2MzQ3OTIzNHww&ixlib=rb-4.1.0&q=80&w=1080,,,,m,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Figma/nursing/Nursing16-main/src/components/pages/Home.tsx,student,Aisha Johnson,Class of 2024,,The diversity of clinical placements exposed me to different specialties. I discovered my passion for pediatric nursing through this program.,,https://images.unsplash.com/photo-1659353888906-adb3e0041693?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w3Nzg4Nzd8MHwxfHNlYXJjaHwxfHxoZWFsdGhjYXJlJTIwc3R1ZGVudCUyMGRpdmVyc2V8ZW58MXx8fHwxNzYzNDc5MjM0fDA&ixlib=rb-4.1.0&q=80&w=1080,,,,f,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Figma/nursing/Nursing17-main/src/components/HomePage.tsx,student,Sarah Martinez,Class of 2024,,The BSN program gave me the knowledge and confidence to provide exceptional patient care. The faculty support and clinical opportunities were invaluable.,,https://images.unsplash.com/photo-1698795635777-09ddc4efbecd?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w3Nzg4Nzd8MHwxfHNlYXJjaHwxfHxtZWRpY2FsJTIwc3R1ZGVudCUyMHBvcnRyYWl0fGVufDF8fHx8MTc2MzQ3OTI1MHww&ixlib=rb-4.1.0&q=80&w=1080,,,,f,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Figma/nursing/Nursing17-main/src/components/HomePage.tsx,student,Michael Chen,Class of 2023,,"As a second-career student, I appreciated the program's flexibility and rigor. I felt prepared from day one in my nursing career.",,https://images.unsplash.com/photo-1615177393114-bd2917a4f74a?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w3Nzg4Nzd8MHwxfHNlYXJjaHwxfHxtYWxlJTIwZG9jdG9yJTIwcG9ydHJhaXR8ZW58MXx8fHwxNzYzMzg4NzcyfDA&ixlib=rb-4.1.0&q=80&w=1080,,,,m,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Figma/nursing/Nursing17-main/src/components/HomePage.tsx,student,Emily Thompson,Class of 2024,,The simulation labs and real-world clinical rotations prepared me for the challenges of modern healthcare. I couldn't have asked for better preparation.,,https://images.unsplash.com/photo-1638202993928-7267aad84c31?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w3Nzg4Nzd8MHwxfHNlYXJjaHwxfHxmZW1hbGUlMjBudXJzZSUyMHByb2Zlc3Npb25hbHxlbnwxfHx8fDE3NjM0NzgyMTV8MA&ixlib=rb-4.1.0&q=80&w=1080,,,,f,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Figma/nursing/Nursing18-main/src/components/pages/Home.tsx,student,Sarah Martinez,Class of 2024,,The BSN program gave me the clinical skills and confidence I needed to excel as a nurse. The faculty truly care about your success and go above and beyond to support students.,,https://images.unsplash.com/photo-1676552055618-22ec8cde399a?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w3Nzg4Nzd8MHwxfHNlYXJjaHwxfHxmZW1hbGUlMjBudXJzaW5nJTIwc3R1ZGVudHxlbnwxfHx8fDE3NjM0NzgxOTd8MA&ixlib=rb-4.1.0&q=80&w=1080,,,,f,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Figma/nursing/Nursing18-main/src/components/pages/Home.tsx,student,James Chen,Class of 2023,,I chose this program because of the hands-on clinical experience and simulation labs. The education I received prepared me to make a real difference in patients' lives from day one.,,https://images.unsplash.com/photo-1659353885824-1199aeeebfc6?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w3Nzg4Nzd8MHwxfHNlYXJjaHwxfHxtYWxlJTIwbnVyc2luZyUyMHN0dWRlbnR8ZW58MXx8fHwxNzYzNDc4MTk3fDA&ixlib=rb-4.1.0&q=80&w=1080,,,,m,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Figma/nursing/Nursing18-main/src/components/pages/Home.tsx,student,Aisha Patel,Class of 2024,,The supportive community and comprehensive curriculum helped me transition from student to professional nurse. I'm now working in my dream specialty thanks to this program.,,https://images.unsplash.com/photo-1659353888906-adb3e0041693?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w3Nzg4Nzd8MHwxfHNlYXJjaHwxfHxkaXZlcnNlJTIwbnVyc2luZyUyMHN0dWRlbnR8ZW58MXx8fHwxNzYzNDc4MjA5fDA&ixlib=rb-4.1.0&q=80&w=1080,,,,f,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Figma/nursing/Nursing19-main/src/components/Home.tsx,student,Sarah Martinez,Class of 2024,,The clinical rotations gave me real-world experience that prepared me for my career. The faculty truly care about each student's success.,,https://images.unsplash.com/photo-1698795635777-09ddc4efbecd?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w3Nzg4Nzd8MHwxfHNlYXJjaHwxfHxudXJzaW5nJTIwc3R1ZGVudCUyMHBvcnRyYWl0fGVufDF8fHx8MTc2MzQ3OTIzMHww&ixlib=rb-4.1.0&q=80&w=1080,,,,f,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Figma/nursing/Nursing19-main/src/components/Home.tsx,student,James Chen,Class of 2023,,This program challenged me to grow both professionally and personally. I feel confident and prepared to make a difference in patients' lives.,,https://images.unsplash.com/photo-1651804810223-6997a7d3fe7c?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w3Nzg4Nzd8MHwxfHNlYXJjaHwxfHxtZWRpY2FsJTIwc3R1ZGVudCUyMHN0dWR5aW5nfGVufDF8fHx8MTc2MzQ3OTI2OXww&ixlib=rb-4.1.0&q=80&w=1080,,,,m,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Figma/nursing/Nursing19-main/src/components/Home.tsx,student,Emily Johnson,Class of 2024,,The supportive learning environment and state-of-the-art simulation labs helped me build the skills and confidence needed for nursing.,,https://images.unsplash.com/photo-1676552055618-22ec8cde399a?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w3Nzg4Nzd8MHwxfHNlYXJjaHwxfHx5b3VuZyUyMG51cnNlJTIwc21pbGluZ3xlbnwxfHx8fDE3NjM0NzgyMTN8MA&ixlib=rb-4.1.0&q=80&w=1080,,,,f,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Figma/nursing/Nursing20-main/src/components/HomePage.tsx,student,Sarah Mitchell,Class of 2024,,The BSN program gave me the perfect balance of theoretical knowledge and practical skills. The clinical rotations prepared me exceptionally well for my career as a pediatric nurse.,,https://images.unsplash.com/photo-1654027879796-b9dee8caabb6?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w3Nzg4Nzd8MHwxfHNlYXJjaHwxfHx5b3VuZyUyMHN0dWRlbnQlMjBwb3J0cmFpdHxlbnwxfHx8fDE3NjMzNzUwNzZ8MA&ixlib=rb-4.1.0&q=80&w=1080,,,,f,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Figma/nursing/Nursing20-main/src/components/HomePage.tsx,student,Marcus Johnson,Class of 2023,,What sets this program apart is the faculty's dedication to student success. They mentored me through every challenge and helped me discover my passion for emergency nursing.,,https://images.unsplash.com/photo-1659353888906-adb3e0041693?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w3Nzg4Nzd8MHwxfHNlYXJjaHwxfHxtZWRpY2FsJTIwc3R1ZGVudCUyMGRpdmVyc2V8ZW58MXx8fHwxNzYzNDc5Mjg5fDA&ixlib=rb-4.1.0&q=80&w=1080,,,,m,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Figma/nursing/Nursing20-main/src/components/HomePage.tsx,student,Emily Chen,Class of 2024,,The small class sizes and personalized attention made all the difference. I felt supported throughout my journey and graduated confident in my abilities as a nurse.,,https://images.unsplash.com/photo-1638202993928-7267aad84c31?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w3Nzg4Nzd8MHwxfHNlYXJjaHwxfHxoZWFsdGhjYXJlJTIwcHJvZmVzc2lvbmFsJTIwd29tYW58ZW58MXx8fHwxNzYzNDY5NDU3fDA&ixlib=rb-4.1.0&q=80&w=1080,,,,f,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/computer_science/cs_1-main/src/pages/Home.tsx,student,Sarah Johnson,Class of 2023,,The CS program prepared me for my dream job at a top tech company. The hands-on projects and supportive faculty made all the difference.,,,,,,f,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/computer_science/cs_1-main/src/pages/Home.tsx,student,Michael Chen,Class of 2024,,I love the collaborative learning environment and the diverse range of courses offered. The curriculum stays current with industry trends.,,,,,,m,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/computer_science/cs_1-main/src/pages/Home.tsx,student,Emily Rodriguez,Class of 2023,,The research opportunities and internship connections opened doors I never imagined. This program truly invests in student success.,,,,,,f,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/computer_science/cs_10-main/src/pages/Index.tsx,student,Sarah Chen,,,This program gave me the skills and confidence to land my dream job at a top tech company. The hands-on projects and supportive faculty made all the difference.,,,,,,f,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/computer_science/cs_10-main/src/pages/Index.tsx,student,Marcus Johnson,,,The collaborative learning environment and state-of-the-art facilities prepared me exceptionally well for a career in software development. Best decision I ever made!,,,,,,m,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/computer_science/cs_10-main/src/pages/Index.tsx,student,Alex Rivera,,,"From algorithms to AI, the curriculum is comprehensive and challenging. The research opportunities opened doors I never imagined possible in my undergraduate years.",,,,,,m,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/computer_science/cs_2-main/src/pages/Home.tsx,student,Sarah Chen,,,This program transformed my passion for coding into a successful career. The hands-on projects and supportive faculty made all the difference.,,,,,,f,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/computer_science/cs_2-main/src/pages/Home.tsx,student,Marcus Rodriguez,,,The curriculum is perfectly balanced between theory and practice. I landed my dream job at a tech giant even before graduation!,,,,,,m,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/computer_science/cs_2-main/src/pages/Home.tsx,student,Alex Patel,,,The collaborative environment and cutting-edge research opportunities helped me grow both academically and professionally.,,,,,,m,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/computer_science/cs_3-main/src/pages/Home.tsx,student,Sarah Chen,,,The Computer Science program transformed my career. The hands-on projects and supportive faculty gave me the skills to land my dream job at a top tech company.,"Class of 2023, Software Engineer at TechCorp",,,,,f,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/computer_science/cs_3-main/src/pages/Home.tsx,student,Marcus Johnson,,,What sets this program apart is the perfect balance between theory and practice. I graduated with real-world experience that employers actually value.,"Class of 2022, Full Stack Developer",,,,,m,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/computer_science/cs_3-main/src/pages/Home.tsx,student,Jamie Lee,,,The collaborative environment and diverse student body enriched my learning experience. I built lasting friendships and a professional network that continues to support my growth.,"Class of 2023, AI Research Assistant",,,,,f,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/computer_science/cs_4-main/src/components/StudentTestimonial.tsx,student,,,,,,,,,,unknown,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/computer_science/cs_5-main/src/components/StudentTestimonial.tsx,student,,,,,,,,,,unknown,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/computer_science/cs_5-main/src/pages/Home.tsx,student,Sarah Chen,"Senior, Class of 2025",,The CS program has exceeded my expectations. The hands-on projects and supportive faculty have prepared me incredibly well for my career in software development.,,,,,,f,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/computer_science/cs_5-main/src/pages/Home.tsx,student,Miguel Rodriguez,"Junior, Class of 2026",,I love the collaborative learning environment and access to cutting-edge technology. The internship opportunities through the program have been invaluable.,,,,,,m,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/computer_science/cs_5-main/src/pages/Home.tsx,student,Amara Johnson,"Sophomore, Class of 2027",,The diversity of specializations and the quality of instruction make this program stand out. I feel confident about my future in tech.,,,,,,f,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/computer_science/cs_6-main/src/pages/Home.tsx,student,Sarah Chen,,,This program transformed my passion for technology into a thriving career. The hands-on projects and supportive faculty made all the difference.,Software Engineer at Google,,,,,f,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/computer_science/cs_6-main/src/pages/Home.tsx,student,Marcus Johnson,,,"The CS program gave me the skills and confidence to pursue my dreams in tech. I learned not just to code, but to think like a problem solver.",Full-Stack Developer,,,,,m,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/computer_science/cs_6-main/src/pages/Home.tsx,student,Elena Rodriguez,,,"From day one, I felt welcomed and challenged. The collaborative environment helped me grow both technically and personally.",AI Research Assistant,,,,,f,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/computer_science/cs_7-main/src/pages/Home.tsx,student,Sarah Chen,Class of 2023,,The CS program gave me the skills and confidence to land my dream job at a leading tech company.,,,,,,f,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/computer_science/cs_7-main/src/pages/Home.tsx,student,Marcus Rodriguez,Class of 2023,,The hands-on projects and supportive faculty prepared me perfectly for the real-world challenges.,,,,,,m,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/computer_science/cs_7-main/src/pages/Home.tsx,student,Amara Johnson,Class of 2024,,"I gained not just technical skills, but also critical thinking and problem-solving abilities.",,,,,,f,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/computer_science/cs_8-main/src/pages/Home.tsx,student,Alex Chen,,,This program gave me the skills and confidence to land my dream job at a top tech company. The hands-on projects were invaluable.,Class of 2023,,,,,m,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/computer_science/cs_8-main/src/pages/Home.tsx,student,Sarah Martinez,,,The supportive faculty and collaborative environment helped me grow both technically and professionally. I couldn't have asked for a better experience.,Class of 2022,,,,,f,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/computer_science/cs_8-main/src/pages/Home.tsx,student,James Wilson,,,"From day one, I felt prepared for the industry. The curriculum is modern, relevant, and taught by professors who truly care about student success.",Class of 2024,,,,,m,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/computer_science/cs_9-main/src/pages/Home.tsx,student,Sarah Chen,,,The hands-on projects and supportive faculty helped me land my dream job at a top tech company.,,,,,,f,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/computer_science/cs_9-main/src/pages/Home.tsx,student,Marcus Rodriguez,,,The curriculum is perfectly balanced between theory and practical skills. I felt prepared from day one.,,,,,,m,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/computer_science/cs_9-main/src/pages/Home.tsx,student,Alex Kim,,,Best decision I ever made. The collaborative environment and modern facilities are outstanding.,,,,,,m,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/nursing/nursing_1-main/src/pages/Home.tsx,student,Sarah Johnson,Class of 2024,,The BSN program prepared me exceptionally well for my career. The hands-on clinical experience and supportive faculty made all the difference.,,,,,,f,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/nursing/nursing_1-main/src/pages/Home.tsx,student,Michael Chen,Class of 2023,,I appreciated the balance between theory and practice. The simulation labs gave me confidence before entering real clinical settings.,,,,,,m,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/nursing/nursing_1-main/src/pages/Home.tsx,student,Maria Rodriguez,Class of 2024,,The program's focus on patient-centered care and evidence-based practice has shaped me into the nurse I am today. Highly recommend!,,,,,,f,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/nursing/nursing_10-main/src/pages/Home.tsx,student,Sarah Martinez,Class of 2023,,The simulation labs and clinical rotations gave me real-world experience that made me confident on day one of my nursing career.,,,,,,f,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/nursing/nursing_10-main/src/pages/Home.tsx,student,James Chen,Class of 2024,,"The supportive faculty and collaborative environment helped me develop not just as a nurse, but as a compassionate healthcare professional.",,,,,,m,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/nursing/nursing_10-main/src/pages/Home.tsx,student,Maya Patel,Class of 2023,,This program prepared me to make a real difference in patients' lives. The combination of theory and practice is unmatched.,,,,,,f,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/nursing/nursing_2-main/src/components/StudentTestimonial.tsx,student,,,,,,,,,,unknown,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/nursing/nursing_2-main/src/pages/Home.tsx,student,Sarah Martinez,Class of 2024,,The BSN program gave me the confidence and skills I needed to excel in my nursing career. The clinical rotations were invaluable.,,,,,,f,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/nursing/nursing_2-main/src/pages/Home.tsx,student,Michael Chen,Class of 2023,,I appreciated the supportive faculty and the emphasis on critical thinking. This program prepared me for real-world challenges.,,,,,,m,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/nursing/nursing_2-main/src/pages/Home.tsx,student,Emma Williams,Current Student,,The hands-on learning experience and diverse clinical placements have been incredible. I feel ready to make a difference.,,,,,,f,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/nursing/nursing_3-main/src/components/StudentTestimonial.tsx,student,,,,,,,,,,unknown,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/nursing/nursing_4-main/src/pages/Index.tsx,student,Sarah Chen,,,"The BSN program prepared me not just academically, but emotionally for the challenges of nursing. The clinical rotations were invaluable in building my confidence.",,,,,,f,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/nursing/nursing_4-main/src/pages/Index.tsx,student,Marcus Johnson,,,I chose this program for its strong focus on evidence-based practice. The faculty's mentorship helped me discover my passion for pediatric nursing.,,,,,,m,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/nursing/nursing_4-main/src/pages/Index.tsx,student,Priya Patel,,,The simulation labs provided realistic scenarios that made my transition to actual patient care seamless. I felt truly prepared for my first day as an RN.,,,,,,f,,,,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Lovable/nursing/nursing_5-main/src/pages/Index.tsx,student,Emily Rodriguez,,,"The BSN program prepared me not just academically, but gave me the confidence and skills to make a real difference in patients' lives every single day.","Class of 2023, Pediatric Nurse",,,,,f,,,,,,,,,,,,,,
